candidate_id,query,product_id,title,discovery_price,currency,rating_discovery,orders_discovery,canonical_url,raw,observed_at_utc,confidence
A5,Xteink X4,1005004442329383,Processeur CPU E5 2680V4 Xeon E5-2680V4 CPU 2.40GHz 14 cœurs 35M 14NM E5-2680 V4 FCLGA2011-3 TPD 120W,13.69,EUR,4.8,"1,000+",https://www.aliexpress.com/item/1005004442329383.html,sourcing/A5-search-0.json,2026-09-03T14:38:21.720769+00:00,"C — liste de découverte, pertinence non garantie"
A5,Xteink X4,1005011903519226,"Pour XTEINK X4 E-Book 4.3 ""XteinkX4, étui en TPU souple résistant aux chutes, transparent, original, tout compris, housse de protection arrière avec airbag",2.08,EUR,4.8,"1,000+",https://www.aliexpress.com/item/1005011903519226.html,sourcing/A5-search-0.json,2026-09-03T14:38:21.720769+00:00,"C — liste de découverte, pertinence non garantie"
A5,Xteink X4,1005011934707290,"Protecteur d'écran transparent mat et HD pour liseuse X4, Film de protection anti-empreintes digitales à couverture complète, Films de protection en PET pour X4",1.37,EUR,4.8,"1,000+",https://www.aliexpress.com/item/1005011934707290.html,sourcing/A5-search-0.json,2026-09-03T14:38:21.720769+00:00,"C — liste de découverte, pertinence non garantie"
A5,Xteink X4,1005011591665600,"Étui Anti-chute pour XTEINK X4 E-Book, 4.3 pouces, coque arrière de protection originale, souple, résistant aux chocs, transparente, pour Xteink X4",2.89,EUR,4.9,"1,000+",https://www.aliexpress.com/item/1005011591665600.html,sourcing/A5-search-0.json,2026-09-03T14:38:21.720769+00:00,"C — liste de découverte, pertinence non garantie"
A5,Xteink X4,1005012950585273,"Étui magnétique XTEINK pour liseuse électronique X3 X4 X4 Pro, housse de protection fine antichoc, conception magnétique robuste, plusieurs couleurs",8.39,EUR,4.8,"1,000+",https://www.aliexpress.com/item/1005012950585273.html,sourcing/A5-search-0.json,2026-09-03T14:38:21.720769+00:00,"C — liste de découverte, pertinence non garantie"
A5,Xteink X4,1005007475870632,E5-2667V4 Xeon E5 2667 V4 3.20GHZ 8 cœurs 25M E5 2667V4 2400MHz FCLGA2011-3 135W,25.19,EUR,4.9,900+,https://www.aliexpress.com/item/1005007475870632.html,sourcing/A5-search-0.json,2026-09-03T14:38:21.720769+00:00,"C — liste de découverte, pertinence non garantie"
A5,Xteink X4,1005012134297394,"Liseur électronique portable magnétique Xteink X4 X3, écran ultra fin de 4,3 pouces, lecteur de papier électronique pour la lecture quotidienne à la maison et en extérieur",76.69,EUR,4.6,800+,https://www.aliexpress.com/item/1005012134297394.html,sourcing/A5-search-0.json,2026-09-03T14:38:21.720769+00:00,"C — liste de découverte, pertinence non garantie"
A5,Xteink X4,1005008654803566,Mémoire serveur SK Hynix DDR4 8 Go 16 Go 2133P 2400T 2666V 1Rx4 2RX4 PC4 2133 MHz 2400 MHz 2666 ECC REG RDIMM X99 RAM 32 Go,51.69,EUR,4.9,800+,https://www.aliexpress.com/item/1005008654803566.html,sourcing/A5-search-0.json,2026-09-03T14:38:21.720769+00:00,"C — liste de découverte, pertinence non garantie"
A5,Xteink X4,1005004492393905,"Tanix-Boîtier Smart TV W2, Android 11, Amlogic S905W2, 2 Go/16 Go, lecteur multimédia décodeur, avec WiFi HDR 10 +, compatible H.disparates AV1, pour touristes",38.79,EUR,4.9,800+,https://www.aliexpress.com/item/1005004492393905.html,sourcing/A5-search-0.json,2026-09-03T14:38:21.720769+00:00,"C — liste de découverte, pertinence non garantie"
A5,Xteink X4,1005007532369181,"Xeon E5 2690 V4 LGA 2011-3 2,6 Ghz E5-2690 V4 14 cœurs et 28 fils 135W E5-2690V4",19.79,EUR,4.9,700+,https://www.aliexpress.com/item/1005007532369181.html,sourcing/A5-search-0.json,2026-09-03T14:38:21.720769+00:00,"C — liste de découverte, pertinence non garantie"
A5,Xteink X4,1005010389553844,Tanix TX1 Android TV Box Quad Core H313 2.4G Wifi 4k HD décodeur intelligent,19.99,EUR,4.9,700+,https://www.aliexpress.com/item/1005010389553844.html,sourcing/A5-search-0.json,2026-09-03T14:38:21.720769+00:00,"C — liste de découverte, pertinence non garantie"
A5,Xteink X4,1005005844078284,BIGTREETacétone Carte mère pour imprimante 3D accessoires pour Ender 3  mise à niveau BTT SKR V1.4 Turbo  SKR MINI E3 V3.0 MINI E3 V2 TMC2209,27.10,EUR,4.7,700+,https://www.aliexpress.com/item/1005005844078284.html,sourcing/A5-search-0.json,2026-09-03T14:38:21.720769+00:00,"C — liste de découverte, pertinence non garantie"
A5,Xteink X4,1005012150261412,"Étui de protection magnétique multicolore XTEINK X4, housse de protection pour lecteur de livres électroniques à écran d'encre Xtrink X4, accessoires, cadeaux",18.69,EUR,4.8,600+,https://www.aliexpress.com/item/1005012150261412.html,sourcing/A5-search-0.json,2026-09-03T14:38:21.720769+00:00,"C — liste de découverte, pertinence non garantie"
A5,Xteink X4,1005010691119713,Intel Xeon E5 2667 V4 E5-2667V4 utilisé processeur d'unité centrale 3.2GHz 8 cœurs 16 threads L3 = 25M 135W LGA 2011-3 ﻿,44.99,EUR,5.0,500+,https://www.aliexpress.com/item/1005010691119713.html,sourcing/A5-search-0.json,2026-09-03T14:38:21.720769+00:00,"C — liste de découverte, pertinence non garantie"
A5,Xteink X4,1005012547893278,"Étui magnétique pour carnet de composition twosheep, adapté pour XTEINK X4 X3, coque de protection arrière transparente en TPU détachable",10.39,EUR,4.9,500+,https://www.aliexpress.com/item/1005012547893278.html,sourcing/A5-search-0.json,2026-09-03T14:38:21.720769+00:00,"C — liste de découverte, pertinence non garantie"
A5,Xteink X4,1005004319665418,"Xeon E5-2640V4 E5-2640V4 2,40 GHZ 10 cœurs 25 Mo SmartCache E5 2640 V4 FCLGA2011-3 90 W E5-2640 V4",7.29,EUR,4.9,500+,https://www.aliexpress.com/item/1005004319665418.html,sourcing/A5-search-0.json,2026-09-03T14:38:21.720769+00:00,"C — liste de découverte, pertinence non garantie"
A5,Xteink X4,1005012247477594,"Liseuse électronique XTEINK X3 avec écran E-Ink respectueux des yeux, mini appareil de lecture numérique portable. Le X3 est plus avancé que le X4.",58.99,EUR,4.7,493,https://www.aliexpress.com/item/1005012247477594.html,sourcing/A5-search-0.json,2026-09-03T14:38:21.720769+00:00,"C — liste de découverte, pertinence non garantie"
A5,Xteink X4,1005006379273044,"Lot de 5 clés télécommandes Xhorse XEB520EN (mise à niveau de l'XEB510EN B5) avec puce XT27B Super Chip, 3 boutons, pour clés de voiture Volkswagen, compatibles avec VVDI Key Tool",50.39,EUR,4.9,500+,https://www.aliexpress.com/item/1005006379273044.html,sourcing/A5-search-0.json,2026-09-03T14:38:21.720769+00:00,"C — liste de découverte, pertinence non garantie"
A5,inkpalm 5,1005011662290398,"Machine d'impression par tampon entièrement électrique Inkcup, quatre couleurs, avec coupelle d'encre à huile scellée à glissière automatique, pour écouteurs et vêtements",11778.72,EUR,,,https://www.aliexpress.com/item/1005011662290398.html,sourcing/A5-search-1.json,2026-09-03T14:38:22.053314+00:00,"C — liste de découverte, pertinence non garantie"
A5,inkpalm 5,1005006058196468,Un ensemble de KKCMY adapté pour VP700 VP700 VIP imprimante à jet d'encre d'étiquettes couleur cartouche d'encre de haute qualité cartouche d'encre Memjet couleur VIP,297.69,EUR,0.0,5,https://www.aliexpress.com/item/1005006058196468.html,sourcing/A5-search-1.json,2026-09-03T14:38:22.053314+00:00,"C — liste de découverte, pertinence non garantie"
A5,inkpalm 5,1005009442806357,Amortisseur d'encre adapté aux pièces d'imprimante EPSON Stylus Pro 4910 4900 P5000,173.99,EUR,,,https://www.aliexpress.com/item/1005009442806357.html,sourcing/A5-search-1.json,2026-09-03T14:38:22.053314+00:00,"C — liste de découverte, pertinence non garantie"
A5,inkpalm 5,1005010792622138,"Encre de tatouage fluorescente KVM 30 ml, 7 couleurs, pigment pour art corporel, équipée d'une lampe d'éclairage à ultraviolet, fournitures de tatouage",28.89,EUR,,18,https://www.aliexpress.com/item/1005010792622138.html,sourcing/A5-search-1.json,2026-09-03T14:38:22.053314+00:00,"C — liste de découverte, pertinence non garantie"
A5,inkpalm 5,1005012332087071,"Pigments KVM PMU 5ml 5pcs 8pcs Encre de tatouage pour sourcils et lèvres, ensemble de pigments de maquillage permanent pour microblading et lip blushing",4.82,EUR,,3,https://www.aliexpress.com/item/1005012332087071.html,sourcing/A5-search-1.json,2026-09-03T14:38:22.053314+00:00,"C — liste de découverte, pertinence non garantie"
A5,inkpalm 5,1005006227974742,"Cartouche d'encre à base de solvant à séchage rapide pour imprimante à jet d'encre, compatible 600 ug I 3180K, IQ800, JS12, 12.7mm, déterminer en ligne, 5 pièces",127.99,EUR,5.0,7,https://www.aliexpress.com/item/1005006227974742.html,sourcing/A5-search-1.json,2026-09-03T14:38:22.053314+00:00,"C — liste de découverte, pertinence non garantie"
A5,inkpalm 5,1005012092415008,"Stylet actif InkSense Plus uniquement compatible avec Palma2 Pro, Go Color 7 Gen II, Go 7, non compatible avec Go Color 7 Gen I",64.69,EUR,5.0,14,https://www.aliexpress.com/item/1005012092415008.html,sourcing/A5-search-1.json,2026-09-03T14:38:22.053314+00:00,"C — liste de découverte, pertinence non garantie"
A5,inkpalm 5,1005007418536765,"Amortisseur d'encre pour Epson, compatible avec Epson Surecolor P 8080 P8080",82.39,EUR,,,https://www.aliexpress.com/item/1005007418536765.html,sourcing/A5-search-1.json,2026-09-03T14:38:22.053314+00:00,"C — liste de découverte, pertinence non garantie"
A5,inkpalm 5,1005002034158755,"Turnsun-Pompe à encre pour imprimante UV Dtf, Epson 1390 1400 1410 1500 L1800",81.39,EUR,1.0,3,https://www.aliexpress.com/item/1005002034158755.html,sourcing/A5-search-1.json,2026-09-03T14:38:22.053314+00:00,"C — liste de découverte, pertinence non garantie"
A5,inkpalm 5,1005006828525028,"Encre pigmentée 1000ml pour imprimante Epson Stylus Pro, 7890, 9890, 7908, 9908, 7900, 9900, 7910, 9910, 7710, 9710, 7700, 9700, T6361-T6369 T5961",51.39,EUR,,7,https://www.aliexpress.com/item/1005006828525028.html,sourcing/A5-search-1.json,2026-09-03T14:38:22.053314+00:00,"C — liste de découverte, pertinence non garantie"
A5,inkpalm 5,32706370071,"Rouleau de toile polyester jet d'encre mat imperméable 220 g/m² 24"" 36"" 42"" 44"" 50"" 60"" pour la vente en gros",65.99,EUR,5.0,19,https://www.aliexpress.com/item/32706370071.html,sourcing/A5-search-1.json,2026-09-03T14:38:22.053314+00:00,"C — liste de découverte, pertinence non garantie"
A5,inkpalm 5,1005012398124141,Pompe à encre compatible avec EPSON R3000 SureColor P408 R3000 P608 P400 P600,62.69,EUR,,,https://www.aliexpress.com/item/1005012398124141.html,sourcing/A5-search-1.json,2026-09-03T14:38:22.053314+00:00,"C — liste de découverte, pertinence non garantie"
A5,inkpalm 5,1005012836667440,Pompe à encre compatible avec Epson PM-G4500 R1390 EP-4004 1500 1500W 1410 EP-4004 1390 1400,54.69,EUR,,,https://www.aliexpress.com/item/1005012836667440.html,sourcing/A5-search-1.json,2026-09-03T14:38:22.053314+00:00,"C — liste de découverte, pertinence non garantie"
A5,inkpalm 5,1005006184707093,"Bouteille d'encre précieuse 1,5 L, 4 pièces, pour système, en vrac, alimentation continue, pour Mimaki Roland Mutoh, grand format Prquinze",39.59,EUR,4.0,11,https://www.aliexpress.com/item/1005006184707093.html,sourcing/A5-search-1.json,2026-09-03T14:38:22.053314+00:00,"C — liste de découverte, pertinence non garantie"
A5,inkpalm 5,4001062416067,"Encre UV dédiée pour imprimante, tête d'impression GEN 4 SEN5, 5 couleurs, bouteille de 1000ml",57.99,EUR,0.0,12,https://www.aliexpress.com/item/4001062416067.html,sourcing/A5-search-1.json,2026-09-03T14:38:22.053314+00:00,"C — liste de découverte, pertinence non garantie"
A5,inkpalm 5,1005003949436096,Encre pigmentée étanche 1000ml pour imprimante IL PFI 120 320 307 707 TM-200 TM200 TM-205 TM-300 TM-305 TM300 idissolvant 830 840 850,50.99,EUR,0.0,12,https://www.aliexpress.com/item/1005003949436096.html,sourcing/A5-search-1.json,2026-09-03T14:38:22.053314+00:00,"C — liste de découverte, pertinence non garantie"
A5,inkpalm 5,1005012573394051,Ohuhu Kahuku Série Marqueurs à Peinture Acrylique à Encre Directe Contrôle Automatique d'Encre Marqueurs Acryliques Peinture à Haute Opacité,48.79,EUR,5.0,54,https://www.aliexpress.com/item/1005012573394051.html,sourcing/A5-search-1.json,2026-09-03T14:38:22.053314+00:00,"C — liste de découverte, pertinence non garantie"
A5,inkpalm 5,1005006394799360,Cartouche d'encre à séchage rapide 12.7mm 2588 cartouche d'encre 42L hauteur d'impression universelle pour imprimante jet d'encre portable,29.79,EUR,4.8,33,https://www.aliexpress.com/item/1005006394799360.html,sourcing/A5-search-1.json,2026-09-03T14:38:22.053314+00:00,"C — liste de découverte, pertinence non garantie"
A5,inkpalm 5,1005006968727037,Encre de pigment d'étiquette de 1000ml pour Epson Turnnous-mêmes C3500 C7500 TM-C3500 TM-C3510 TM-C3520 TM-C7520G CW-C6500A/P encre de haute qualité,49.99,EUR,5.0,2,https://www.aliexpress.com/item/1005006968727037.html,sourcing/A5-search-1.json,2026-09-03T14:38:22.053314+00:00,"C — liste de découverte, pertinence non garantie"
A5,inkpalm 5,1005009620998957,Pompe à encre pour EPSON L4268 L4170 L4163 L4260 L4266 L4151 L4168 L4261 L4160 L4150 L4156 L4158 L4167 L4153 L4165 L4166 L4169,47.59,EUR,5.0,,https://www.aliexpress.com/item/1005009620998957.html,sourcing/A5-search-1.json,2026-09-03T14:38:22.053314+00:00,"C — liste de découverte, pertinence non garantie"
A5,Xteink,1005012448255730,"T-shirt graphique vintage Xtreme pour hommes, style rétro punk des années 2000, t-shirt en coton surdimensionné, streetwear hip-hop, col rond, manches courtes",15.69,EUR,,3,https://www.aliexpress.com/item/1005012448255730.html,sourcing/A5-search-2.json,2026-09-03T14:43:32.430123+00:00,"C — liste de découverte, pertinence non garantie"
A6,safety shaving set,1005006930863642,"Ensemble de machine à couper les cheveux rétro T9 pour hommes, tondeuse à vestes, rasoir électrique pour hommes, Lence Pro Barber, rasoir pour zones sensibles, original",3.69,EUR,4.1,"50,000+",https://www.aliexpress.com/item/1005006930863642.html,sourcing/A6-search-0.json,2026-09-03T14:38:30.213690+00:00,"C — liste de découverte, pertinence non garantie"
A6,safety shaving set,1005009100800166,"Ensemble de 1/4 pinces à épiler professionnelles pour la suppression des poils des sourcils, parfaites pour une épilation très facile et décontractée",1.27,EUR,4.4,"10,000+",https://www.aliexpress.com/item/1005009100800166.html,sourcing/A6-search-0.json,2026-09-03T14:38:30.213690+00:00,"C — liste de découverte, pertinence non garantie"
A6,safety shaving set,1005008305048332,"Ensemble de rasoir de sécurité à 6 couches pour hommes, rasoir tranchant en acier inoxydable de haute qualité, lame de tête de rasoir modifiable ﻿",2.81,EUR,4.4,"10,000+",https://www.aliexpress.com/item/1005008305048332.html,sourcing/A6-search-0.json,2026-09-03T14:38:30.213690+00:00,"C — liste de découverte, pertinence non garantie"
A6,safety shaving set,1005005235572701,"Mini rasoir électrique pour hommes, épilateur Rechargeable, Machine à raser pour femmes et hommes, Mini rasoir de voiture, outils de rasage électriques",3.29,EUR,4.5,"10,000+",https://www.aliexpress.com/item/1005005235572701.html,sourcing/A6-search-0.json,2026-09-03T14:38:30.213690+00:00,"C — liste de découverte, pertinence non garantie"
A6,safety shaving set,1005010456419793,ENCHEN MS003 rasoir à feuille compacte avec tondeuse de précision POP-UP type-c charge avec indicateur 7000 tr/min moteur fort,8.69,EUR,4.6,"10,000+",https://www.aliexpress.com/item/1005010456419793.html,sourcing/A6-search-0.json,2026-09-03T14:38:30.213690+00:00,"C — liste de découverte, pertinence non garantie"
A6,safety shaving set,1005011739151115,"Coupe-ongles épais en acier inoxydable robuste, avec poignée souple de sécurité, lame ultra-affûtée inclinée à 25 degrés, pour seniors, anti-éclaboussures",3.29,EUR,4.8,"10,000+",https://www.aliexpress.com/item/1005011739151115.html,sourcing/A6-search-0.json,2026-09-03T14:38:30.213690+00:00,"C — liste de découverte, pertinence non garantie"
A6,safety shaving set,1005008274539984,"Support mural en acier inoxydable pour rasoir de salle de bain, crochet de rangement sans perçage pour rasoirs et accessoires de rasage pour hommes",0.89,EUR,4.7,"5,000+",https://www.aliexpress.com/item/1005008274539984.html,sourcing/A6-search-0.json,2026-09-03T14:38:30.213690+00:00,"C — liste de découverte, pertinence non garantie"
A6,safety shaving set,1005006705170364,"Affûteur de tondeuse à gazon électrique avec tête de meulage à degré d'usure et ponceuse à pierre à aiguiser, affûtage facile",2.37,EUR,4.6,"5,000+",https://www.aliexpress.com/item/1005006705170364.html,sourcing/A6-search-0.json,2026-09-03T14:38:30.213690+00:00,"C — liste de découverte, pertinence non garantie"
A6,safety shaving set,1005010539293066,"Marteau de sécurité de voiture 2 en 1, brise-vitre d'urgence, coupe-ceinture de sécurité, outil de sauvetage d'évasion, dispositif de brattage de verre Compact, accessoire de voiture",3.09,EUR,4.6,"5,000+",https://www.aliexpress.com/item/1005010539293066.html,sourcing/A6-search-0.json,2026-09-03T14:38:30.213690+00:00,"C — liste de découverte, pertinence non garantie"
A6,safety shaving set,1005008394277908,"Ensemble de Pommeau de Douche en Acier Inoxydable, Adapté aux Pommeaux de Douche Multi-Tailles, Accessoire de Salle de Bain, Outils de Livres, 10 Pièces",1.89,EUR,4.8,"5,000+",https://www.aliexpress.com/item/1005008394277908.html,sourcing/A6-search-0.json,2026-09-03T14:38:30.213690+00:00,"C — liste de découverte, pertinence non garantie"
A6,safety shaving set,1005007128472825,"Ensemble de ciseaux professionnels pour ongles des pieds - Ouverture extra large, facile à recortar, haute qualité, ergonomique, facile à saisir, imperméable, super tranchante, durable - Convient aux ongles épais, durs, style classique",2.53,EUR,4.7,"5,000+",https://www.aliexpress.com/item/1005007128472825.html,sourcing/A6-search-0.json,2026-09-03T14:38:30.213690+00:00,"C — liste de découverte, pertinence non garantie"
A6,safety shaving set,1005007346832581,6/2 pièces porte-rasoir 304 en acier inoxydable hommes rasage rasoir support étagère rasage rasoir support de rangement salle de bain crochet organisateur,2.28,EUR,4.6,"5,000+",https://www.aliexpress.com/item/1005007346832581.html,sourcing/A6-search-0.json,2026-09-03T14:38:30.213690+00:00,"C — liste de découverte, pertinence non garantie"
A6,safety shaving set,1005003262297978,3/4/10 pièces rasoir de sourcils lame rasoir Portable visage rasoir yeux sourcils épilation coupe-épilation sécurité rasoir femme maquillage,1.17,EUR,4.8,"5,000+",https://www.aliexpress.com/item/1005003262297978.html,sourcing/A6-search-0.json,2026-09-03T14:38:30.213690+00:00,"C — liste de découverte, pertinence non garantie"
A6,safety shaving set,1005012677479105,"3/6/12 pièces/ Lames de rasoir de sécurité pour homme de haute qualité, cartouches de rasage en acier inoxydable allemand à 6 couches compatibles avec les rasoirs Mach",3.89,EUR,4.5,"5,000+",https://www.aliexpress.com/item/1005012677479105.html,sourcing/A6-search-0.json,2026-09-03T14:38:30.213690+00:00,"C — liste de découverte, pertinence non garantie"
A6,safety shaving set,1005010780617417,Nouvelles lames de rechange 360° compatibles avec les rasoirs électriques One Blade QP2520 QP2630 QP2724 QP2834 QP6510 QP6520 QP6530,3.69,EUR,4.3,"5,000+",https://www.aliexpress.com/item/1005010780617417.html,sourcing/A6-search-0.json,2026-09-03T14:38:30.213690+00:00,"C — liste de découverte, pertinence non garantie"
A6,safety shaving set,1005009492413763,MLG rasoir électrique pour hommes et femmes Portable tondeuse complète du corps USB lame en forme de T rasoir pour barbe aisselles pour lavable,12.19,EUR,4.6,"5,000+",https://www.aliexpress.com/item/1005009492413763.html,sourcing/A6-search-0.json,2026-09-03T14:38:30.213690+00:00,"C — liste de découverte, pertinence non garantie"
A6,safety shaving set,1005006438309431,Étui rigide Portable en EVA pour Philips OneBlade/une lame QP2520 QP2530 QP2620 QP2630 rasoir voyage housse de protection sac de rangement,5.39,EUR,4.8,"5,000+",https://www.aliexpress.com/item/1005006438309431.html,sourcing/A6-search-0.json,2026-09-03T14:38:30.213690+00:00,"C — liste de découverte, pertinence non garantie"
A6,safety shaving set,1005010106203768,Rasoir de sourcils maquillage outils de beauté sûr sourcils rasoir visage corps épilation lames de rasoir femme sourcils façonnage couteau,1.99,EUR,4.8,"4,000+",https://www.aliexpress.com/item/1005010106203768.html,sourcing/A6-search-0.json,2026-09-03T14:38:30.213690+00:00,"C — liste de découverte, pertinence non garantie"
A6,safety shaving set,1005005068506071,Vintage T9 tondeuse à cheveux barbe rasage corps tondeuse à cheveux tondeuses électrique hommes coupe de cheveux Machine 0mm barbier rasoir,3.49,EUR,4.3,"5,000+",https://www.aliexpress.com/item/1005005068506071.html,sourcing/A6-search-0.json,2026-09-03T14:38:30.213690+00:00,"C — liste de découverte, pertinence non garantie"
A6,safety shaving set,1005010066267141,"Tondeuse électrique pour le nez et les poils du nez, pour hommes et femmes, oreilles, cou, sourcils, Kit de dissolvant de rasoir propre",3.49,EUR,4.4,"4,000+",https://www.aliexpress.com/item/1005010066267141.html,sourcing/A6-search-0.json,2026-09-03T14:38:30.213690+00:00,"C — liste de découverte, pertinence non garantie"
A6,Yaqi razor,1005012619827517,"Machines personnalisées pour la fabrication de fil de fer barbelé en maille diamantée, manuelles et automatiques, machine à fil de fer barbelé concertina, machine à ligaturer le fil de fer barbelé",7973.69,EUR,,,https://www.aliexpress.com/item/1005012619827517.html,sourcing/A6-search-1.json,2026-09-03T14:38:30.445133+00:00,"C — liste de découverte, pertinence non garantie"
A6,Yaqi razor,1005008341473722,"Lame de coupe de viande Lijin QE/QSJ-A/QH/QW, ensemble de couteaux, personnalisable",420.69,EUR,,1,https://www.aliexpress.com/item/1005008341473722.html,sourcing/A6-search-1.json,2026-09-03T14:38:30.445133+00:00,"C — liste de découverte, pertinence non garantie"
A6,Yaqi razor,1005010295297941,Rasoir de sécurité réglable en acier inoxydable de couleur mate Yaqi Avanti,166.39,EUR,5.0,29,https://www.aliexpress.com/item/1005010295297941.html,sourcing/A6-search-1.json,2026-09-03T14:38:30.445133+00:00,"C — liste de découverte, pertinence non garantie"
A6,Yaqi razor,1005012958165034,"Rasoir de sécurité YAQI Ghost 2026 en titane léger à motifs multiples pour hommes - Écartement de lame de 0,70 mm",152.99,EUR,,,https://www.aliexpress.com/item/1005012958165034.html,sourcing/A6-search-1.json,2026-09-03T14:38:30.445133+00:00,"C — liste de découverte, pertinence non garantie"
A6,Yaqi razor,1005012942602593,Vente Flash 2026 ! Rasoir de sécurité léger en titane YAQI Ghost à motifs multiples pour un rasage en douceur,152.99,EUR,,,https://www.aliexpress.com/item/1005012942602593.html,sourcing/A6-search-1.json,2026-09-03T14:38:30.445133+00:00,"C — liste de découverte, pertinence non garantie"
A6,Yaqi razor,1005013065312178,2026 YAQI Professional Ultima Rasoir de sécurité réglable en acier inoxydable avec différents espacages de lame,148.39,EUR,,,https://www.aliexpress.com/item/1005013065312178.html,sourcing/A6-search-1.json,2026-09-03T14:38:30.445133+00:00,"C — liste de découverte, pertinence non garantie"
A6,Yaqi razor,1005009421181904,Yaqi Ultima Slope Rasoir de sécurité pour hommes à tête inclinée réglable en acier inoxydable,153.39,EUR,5.0,4,https://www.aliexpress.com/item/1005009421181904.html,sourcing/A6-search-1.json,2026-09-03T14:38:30.445133+00:00,"C — liste de découverte, pertinence non garantie"
A6,Yaqi razor,1005012961222075,Nouveauté 2026 ! YAQI 100% Laiton Réglable La Coupe Finale - Rasoir de Sécurité Professionnel en Laiton V2 - Longueur du manche 90 mm,140.69,EUR,,,https://www.aliexpress.com/item/1005012961222075.html,sourcing/A6-search-1.json,2026-09-03T14:38:30.445133+00:00,"C — liste de découverte, pertinence non garantie"
A6,Yaqi razor,1005009493967160,"Yaqi Ultima – rasoir de sécurité réglable en acier inoxydable pour hommes, poignée en acier inoxydable de 77mm, fournit une poignée confortable et antidérapante pour hommes",152.99,EUR,5.0,9,https://www.aliexpress.com/item/1005009493967160.html,sourcing/A6-search-1.json,2026-09-03T14:38:30.445133+00:00,"C — liste de découverte, pertinence non garantie"
A6,Yaqi razor,1005012726917050,Rasoir de sécurité YAQI 2026 Ghost 90DC à motif grain croisé en titane léger,159.39,EUR,,1,https://www.aliexpress.com/item/1005012726917050.html,sourcing/A6-search-1.json,2026-09-03T14:38:30.445133+00:00,"C — liste de découverte, pertinence non garantie"
A6,Yaqi razor,1005012295527132,"Épilateur Laser IPL Indolore 20J à Éclairs Illimités avec Refroidissement Glacé pour Soin de la Peau et Rajeunissement Féminin, Station de Recharge Incluse",133.99,EUR,5.0,3,https://www.aliexpress.com/item/1005012295527132.html,sourcing/A6-search-1.json,2026-09-03T14:38:30.445133+00:00,"C — liste de découverte, pertinence non garantie"
A6,Yaqi razor,1005012431877416,Rasoir de sécurité réglable en acier inoxydable Yaqi Ultima 2026 pour hommes - Offre à durée limitée - Outil de toilettage masculin,133.39,EUR,,1,https://www.aliexpress.com/item/1005012431877416.html,sourcing/A6-search-1.json,2026-09-03T14:38:30.445133+00:00,"C — liste de découverte, pertinence non garantie"
A6,Yaqi razor,1005011857350057,Rasoir de sécurité réglable en acier inoxydable pour homme Yaqi Ultima - Expérience de rasage confortable,132.99,EUR,5.0,4,https://www.aliexpress.com/item/1005011857350057.html,sourcing/A6-search-1.json,2026-09-03T14:38:30.445133+00:00,"C — liste de découverte, pertinence non garantie"
A6,Yaqi razor,1005013073344136,Rasoir de sécurité réglable pour homme en acier inoxydable Yaqi Ultima 2026,123.39,EUR,,,https://www.aliexpress.com/item/1005013073344136.html,sourcing/A6-search-1.json,2026-09-03T14:38:30.445133+00:00,"C — liste de découverte, pertinence non garantie"
A6,Yaqi razor,1005011625547486,"Ensemble de rasoirs Gillette Fusion 5 : 1 manche, 25 cartouches, 5 lames ultra-fines, bande lubrifiante, tondeuse dorsale",127.39,EUR,,3,https://www.aliexpress.com/item/1005011625547486.html,sourcing/A6-search-1.json,2026-09-03T14:38:30.445133+00:00,"C — liste de découverte, pertinence non garantie"
A6,Yaqi razor,1005010741920208,"Rasoir électrique MIJIA Pro – Double anneau de verrouillage, 360° °   Tête flottante, écran couleur intelligent, IPX8 résistant à l'eau et à la poussière, USB-C, rasoir à longue autonomie",95.69,EUR,4.9,87,https://www.aliexpress.com/item/1005010741920208.html,sourcing/A6-search-1.json,2026-09-03T14:38:30.445133+00:00,"C — liste de découverte, pertinence non garantie"
A6,Yaqi razor,1005010418737127,Chargeur d'ordinateur portable 260W pour Razer Blade 14 (2025) 15 16 17 Pro 17/4K Base/ordinateur portable de jeu avancé RC30-024801 adaptateur d'alimentation RZ09-0248,104.99,EUR,5.0,9,https://www.aliexpress.com/item/1005010418737127.html,sourcing/A6-search-1.json,2026-09-03T14:38:30.445133+00:00,"C — liste de découverte, pertinence non garantie"
A6,Yaqi razor,1005012357729432,Rasoir de sécurité Ghost en acier inoxydable 316 YAQI 2026,99.99,EUR,5.0,2,https://www.aliexpress.com/item/1005012357729432.html,sourcing/A6-search-1.json,2026-09-03T14:38:30.445133+00:00,"C — liste de découverte, pertinence non garantie"
A6,Yaqi razor,1005010745935935,"Rasoir électrique MIJIA Pro – 360 °   Tête flottante, double anneau de verrouillage, écran couleur intelligent, IPX8 résistant à l'eau et à la poussière, USB-C, rasoir à longue autonomie",99.69,EUR,4.8,223,https://www.aliexpress.com/item/1005010745935935.html,sourcing/A6-search-1.json,2026-09-03T14:38:30.445133+00:00,"C — liste de découverte, pertinence non garantie"
